frame_id,ts_ns,e2e_ms,pre_ms,inf_ms,post_ms,host_overhead_ms,valid,occluded_count,depth_invalid_ratio,constraint_reason,box_conf
217,1776496373674393000,18.646,1.546,8.999,7.106,0.994,1,0,0.0,,0.954
218,1776496373699423000,19.88,1.098,9.308,9.016,0.458,1,0,0.0,,0.953
219,1776496373724402000,20.338,1.103,9.181,9.544,0.511,1,0,0.0,,0.954
220,1776496373741085000,19.051,0.945,9.29,8.173,0.643,1,0,0.0,,0.955
221,1776496373757741000,19.457,1.068,9.574,8.391,0.424,1,0,0.0,,0.953
222,1776496373783182000,15.687,0.969,8.265,5.955,0.498,1,0,0.0,,0.954
223,1776496373807968000,17.809,1.269,8.643,6.978,0.919,1,0,0.0,,0.955
223,1776496373807968000,17.872,1.392,10.974,4.958,0.549,1,0,0.0,,0.955
224,1776496373824419000,19.505,1.263,10.484,7.299,0.46,1,0,0.0,,0.953
225,1776496373849415000,17.628,1.298,10.609,5.337,0.385,1,0,0.0,,0.954
226,1776496373874390000,19.176,0.914,9.001,8.474,0.787,1,0,0.0,,0.954
227,1776496373891075000,18.948,1.042,8.938,7.601,1.367,1,0,0.0,,0.954
228,1776496373916067000,18.194,0.908,8.908,7.822,0.556,1,0,0.0,,0.954
229,1776496373941089000,17.805,1.581,8.569,6.967,0.687,1,0,0.0,,0.954
230,1776496373966077000,19.298,2.15,8.611,7.184,1.353,1,0,0.0,,0.954
230,1776496373966077000,18.765,1.022,10.951,5.364,1.428,1,0,0.0,,0.954
231,1776496373982760000,20.906,2.388,11.095,6.826,0.597,1,0,0.0,,0.952
232,1776496374007750000,17.506,1.535,10.552,5.027,0.391,1,0,0.0,,0.954
233,1776496374032732000,20.039,1.44,9.021,8.739,0.839,1,0,0.0,,0.954
234,1776496374049404000,15.774,0.915,8.303,6.153,0.404,1,0,0.0,,0.955
235,1776496374082745000,21.339,0.936,10.035,9.897,0.471,1,0,0.0,,0.955
236,1776496374099421000,17.72,1.082,10.436,5.506,0.696,1,0,0.0,,0.955
236,1776496374099421000,19.025,1.508,10.261,6.646,0.61,1,0,0.0,,0.955
237,1776496374124414000,20.498,1.606,10.51,7.913,0.469,1,0,0.0,,0.954
238,1776496374149417000,26.88,1.858,9.805,14.291,0.926,1,0,0.0,,0.957
239,1776496374174423000,23.925,1.114,11.557,10.447,0.806,1,0,0.0,,0.954
240,1776496374199431000,18.728,3.129,8.776,6.144,0.679,1,0,0.0,,0.954
240,1776496374199431000,23.725,0.917,9.0,13.302,0.506,1,0,0.0,,0.954
241,1776496374241091000,26.727,5.249,8.723,12.201,0.553,1,0,0.0,,0.954
242,1776496374274421000,22.642,1.048,9.243,10.746,1.606,1,0,0.0,,0.954
243,1776496374307760000,18.01,0.936,8.423,8.186,0.465,1,0,0.0,,0.954
244,1776496374332757000,19.293,1.62,8.427,8.825,0.422,1,0,0.0,,0.954
245,1776496374357749000,17.511,1.089,8.668,5.371,2.383,1,0,0.0,,0.954
246,1776496374382776000,23.876,2.694,10.04,9.756,1.386,1,0,0.0,,0.955
247,1776496374407761000,26.378,2.572,10.011,12.309,1.485,1,0,0.0,,0.954
247,1776496374407761000,23.954,0.985,17.342,4.993,0.633,1,0,0.0,,0.954
248,1776496374432756000,25.756,2.675,8.736,13.908,0.436,1,0,0.0,,0.953
249,1776496374466093000,18.911,0.985,8.867,8.398,0.66,1,0,0.0,,0.955
250,1776496374499468000,19.506,0.967,8.606,9.383,0.55,1,0,0.0,,0.954
251,1776496374532753000,19.061,1.937,8.715,7.544,0.865,1,0,0.0,,0.954
252,1776496374549420000,19.031,2.129,8.82,7.244,0.839,1,0,0.0,,0.955
253,1776496374574425000,20.59,1.068,10.641,5.24,3.641,1,0,0.0,,0.953
253,1776496374574425000,19.251,1.003,8.765,8.98,0.504,1,0,0.0,,0.953
254,1776496374599435000,21.791,0.908,8.304,10.335,2.245,1,0,0.0,,0.955
255,1776496374632787000,20.158,0.917,8.8,9.387,1.054,1,0,0.0,,0.954
256,1776496374657781000,19.287,0.946,8.253,9.608,0.481,1,0,0.0,,0.954
257,1776496374674434000,16.994,1.813,8.733,5.822,0.626,1,0,0.0,,0.954
257,1776496374674434000,19.766,1.866,10.408,6.996,0.496,1,0,0.0,,0.954
258,1776496374699424000,23.288,2.076,10.803,9.692,0.717,1,0,0.0,,0.95
259,1776496374732748000,25.228,1.595,11.52,11.319,0.794,1,0,0.0,,0.956
260,1776496374749419000,23.876,0.918,11.136,10.36,1.462,1,0,0.0,,0.954
261,1776496374782770000,28.261,1.9,13.785,9.431,3.145,1,0,0.0,,0.955
262,1776496374816116000,26.2,0.99,9.931,12.797,2.482,1,0,0.0,,0.956
263,1776496374841090000,35.21,0.652,13.846,15.983,4.729,1,0,0.0,,0.954
264,1776496374874426000,34.12,1.012,15.15,17.252,0.707,1,0,0.0,,0.952
265,1776496374907756000,39.072,1.563,19.883,16.722,0.904,1,0,0.0,,0.954
267,1776496374958491000,25.628,2.584,12.945,8.596,1.503,1,0,0.0,,0.956
268,1776496374991078000,26.427,1.005,14.947,9.572,0.903,1,0,0.0,,0.952
269,1776496375016129000,27.651,0.925,13.015,8.493,5.217,1,0,0.0,,0.954
270,1776496375050692000,30.781,0.995,14.77,14.372,0.644,1,0,0.0,,0.954
271,1776496375082769000,25.997,0.918,17.417,6.554,1.108,1,0,0.0,,0.954
271,1776496375082769000,21.17,1.289,12.62,6.832,0.428,1,0,0.0,,0.954
272,1776496375116098000,18.875,0.893,8.965,8.147,0.871,1,0,0.0,,0.954
273,1776496375149421000,22.373,2.285,10.942,7.484,1.662,1,0,0.0,,0.953
274,1776496375174422000,24.044,1.685,9.231,10.615,2.512,1,0,0.0,,0.949
275,1776496375207924000,28.105,0.658,12.286,10.184,4.977,1,0,0.0,,0.955
276,1776496375224423000,26.729,1.261,12.7,11.694,1.075,1,0,0.0,,0.956
277,1776496375257758000,19.493,1.117,8.962,8.809,0.606,1,0,0.0,,0.955
278,1776496375291123000,18.297,1.097,10.736,5.842,0.621,1,0,0.0,,0.956
278,1776496375291123000,19.434,1.173,9.855,7.911,0.495,1,0,0.0,,0.956
279,1776496375316263000,18.807,0.947,8.797,7.714,1.349,1,0,0.0,,0.956
280,1776496375349427000,24.369,1.476,9.632,12.691,0.57,1,0,0.0,,0.954
281,1776496375374432000,24.354,0.95,10.295,12.713,0.395,1,0,0.0,,0.954
282,1776496375391089000,24.077,0.982,14.193,7.335,1.567,1,0,0.0,,0.955
283,1776496375424424000,23.886,1.143,9.197,8.55,4.995,1,0,0.0,,0.955
284,1776496375449431000,21.714,0.934,10.353,9.49,0.937,1,0,0.0,,0.954
285,1776496375474464000,23.578,1.408,13.097,8.324,0.748,1,0,0.0,,0.955
286,1776496375499429000,19.823,1.663,9.69,7.709,0.761,1,0,0.0,,0.955
287,1776496375532766000,23.635,1.003,13.659,7.914,1.06,1,0,0.0,,0.954
288,1776496375549424000,22.191,2.261,8.934,10.413,0.583,1,0,0.0,,0.954
289,1776496375574434000,23.723,1.151,10.862,10.601,1.109,1,0,0.0,,0.954
289,1776496375574434000,23.368,0.996,15.791,5.438,1.143,1,0,0.0,,0.954
290,1776496375599451000,22.483,1.827,12.01,8.084,0.562,1,0,0.0,,0.954
291,1776496375632773000,25.243,2.244,14.386,7.599,1.015,1,0,0.0,,0.954
292,1776496375657770000,19.427,1.056,9.206,8.549,0.615,1,0,0.0,,0.954
293,1776496375699439000,22.42,2.529,13.641,5.438,0.812,1,0,0.0,,0.956
293,1776496375699439000,24.349,1.451,12.267,8.853,1.777,1,0,0.0,,0.956
295,1776496375757770000,18.709,2.061,10.533,5.401,0.714,1,0,0.0,,0.953
295,1776496375757770000,22.477,1.249,10.155,10.112,0.961,1,0,0.0,,0.953
296,1776496375774447000,21.937,1.004,10.612,7.348,2.973,1,0,0.0,,0.954
297,1776496375816092000,21.798,1.094,9.276,10.942,0.487,1,0,0.0,,0.953
298,1776496375841123000,18.695,0.914,9.676,7.657,0.449,1,0,0.0,,0.953
