frame_id,ts_ns,e2e_ms,pre_ms,inf_ms,post_ms,host_overhead_ms,valid,occluded_count,depth_invalid_ratio,constraint_reason,box_conf
253,1776493172193751000,18.348,1.277,10.584,6.0,0.487,1,0,0.0,,0.957
254,1776493172210458000,21.3,1.51,11.858,7.24,0.693,1,0,0.0,,0.957
255,1776493172235412000,18.704,1.548,10.556,5.82,0.78,1,0,0.0,,0.958
256,1776493172260463000,19.912,2.244,8.444,8.39,0.834,1,0,0.0,,0.955
257,1776493172285398000,18.32,1.168,8.826,7.658,0.669,1,0,0.0,,0.955
258,1776493172310421000,20.843,1.207,8.752,10.452,0.432,1,0,0.0,,0.956
259,1776493172327076000,16.001,1.189,8.957,5.484,0.372,1,0,0.0,,0.955
260,1776493172352095000,23.009,1.322,10.068,9.068,2.551,1,0,0.0,,0.956
261,1776493172368772000,19.2,1.25,9.961,5.473,2.516,1,0,0.0,,0.955
261,1776493172368772000,22.09,2.219,10.439,8.256,1.176,1,0,0.0,,0.955
262,1776493172402090000,18.629,1.677,10.394,5.646,0.912,1,0,0.0,,0.956
263,1776493172427093000,22.413,1.577,11.025,8.686,1.125,1,0,0.0,,0.956
264,1776493172443759000,18.521,1.732,10.338,5.656,0.794,1,0,0.0,,0.957
265,1776493172468769000,20.063,2.575,10.893,5.664,0.931,1,0,0.0,,0.955
266,1776493172485457000,18.878,1.499,10.38,6.205,0.795,1,0,0.0,,0.957
267,1776493172510438000,17.346,1.337,10.131,5.446,0.432,1,0,0.0,,0.954
268,1776493172535426000,19.589,1.532,8.914,8.171,0.971,1,0,0.0,,0.955
269,1776493172552103000,19.529,1.511,8.934,8.234,0.849,1,0,0.0,,0.954
270,1776493172585435000,16.554,1.243,8.19,6.467,0.655,1,0,0.0,,0.955
271,1776493172602091000,18.69,1.49,10.319,6.166,0.714,1,0,0.0,,0.958
271,1776493172602091000,19.119,1.897,10.472,6.187,0.562,1,0,0.0,,0.958
272,1776493172627089000,20.386,2.064,10.487,7.055,0.78,1,0,0.0,,0.954
273,1776493172652103000,18.913,2.243,10.423,5.578,0.669,1,0,0.0,,0.954
274,1776493172668766000,19.916,2.071,10.914,6.234,0.697,1,0,0.0,,0.956
275,1776493172693762000,18.131,1.916,8.365,6.812,1.039,1,0,0.0,,0.956
276,1776493172710445000,24.983,1.874,13.392,7.738,1.979,1,0,0.0,,0.955
277,1776493172743750000,20.778,1.407,8.898,9.853,0.621,1,0,0.0,,0.957
278,1776493172768779000,16.428,1.263,8.239,6.5,0.427,1,0,0.0,,0.956
279,1776493172793753000,20.76,1.476,9.64,7.791,1.852,1,0,0.0,,0.955
279,1776493172793753000,21.865,1.847,11.193,8.107,0.719,1,0,0.0,,0.955
280,1776493172818777000,18.842,1.737,10.733,5.633,0.739,1,0,0.0,,0.954
281,1776493172843756000,19.387,2.273,8.44,7.752,0.922,1,0,0.0,,0.957
282,1776493172868762000,16.624,1.186,8.18,6.72,0.539,1,0,0.0,,0.955
283,1776493172902097000,17.903,1.267,9.614,6.449,0.573,1,0,0.0,,0.954
283,1776493172902097000,18.903,2.077,10.821,5.322,0.684,1,0,0.0,,0.954
284,1776493172918784000,17.837,2.277,8.421,6.301,0.839,1,0,0.0,,0.957
285,1776493172943752000,17.526,1.373,8.693,6.934,0.525,1,0,0.0,,0.958
286,1776493172977097000,17.584,1.304,8.474,6.809,0.997,1,0,0.0,,0.955
287,1776493172993751000,18.418,2.458,8.318,7.189,0.453,1,0,0.0,,0.956
288,1776493173018762000,18.272,1.661,8.463,7.652,0.497,1,0,0.0,,0.957
289,1776493173035432000,19.462,1.959,9.46,6.425,1.619,1,0,0.0,,0.954
289,1776493173035432000,18.977,1.265,10.754,6.362,0.596,1,0,0.0,,0.954
290,1776493173060428000,18.57,1.813,10.462,5.874,0.42,1,0,0.0,,0.955
291,1776493173085458000,22.514,2.108,10.452,9.032,0.922,1,0,0.0,,0.956
293,1776493173127098000,17.341,1.149,10.496,5.169,0.527,1,0,0.0,,0.956
293,1776493173127098000,19.619,1.456,10.554,7.151,0.458,1,0,0.0,,0.956
294,1776493173152093000,19.456,1.866,10.617,6.537,0.436,1,0,0.0,,0.959
295,1776493173177097000,19.705,1.262,8.751,8.672,1.02,1,0,0.0,,0.956
296,1776493173193755000,16.74,1.159,8.202,6.755,0.624,1,0,0.0,,0.957
297,1776493173227096000,19.197,1.122,9.941,7.041,1.093,1,0,0.0,,0.957
297,1776493173227096000,18.134,1.496,10.604,5.465,0.569,1,0,0.0,,0.957
298,1776493173243768000,19.594,1.52,10.71,6.95,0.413,1,0,0.0,,0.955
299,1776493173268777000,18.084,1.432,10.54,5.525,0.587,1,0,0.0,,0.956
